"seqnames"	"start"	"end"	"width"	"strand"	"target"
"chr5"	175800175	175800175	1	"+"	1
"chr5"	175800840	175800840	1	"+"	1
"chr5"	175815862	175815862	1	"+"	1
"chr5"	175816574	175816574	1	"+"	1
"chr5"	175933935	175933935	1	"+"	1
"chr5"	175934284	175934284	1	"+"	1
"chr5"	175936727	175936727	1	"+"	1
"chr5"	176084786	176084786	1	"+"	1
"chr5"	176637998	176637998	1	"+"	1
"chr5"	176638033	176638033	1	"+"	1
"chr5"	176638945	176638945	1	"+"	1
"chr5"	176721183	176721183	1	"+"	1
"chr5"	176721225	176721225	1	"+"	1
"chr5"	176721425	176721425	1	"+"	1
"chr5"	176721748	176721748	1	"+"	1
"chr5"	176722350	176722350	1	"+"	1
"chr5"	176869267	176869267	1	"+"	1
"chr5"	177022474	177022474	1	"+"	1
"chr5"	178310324	178310324	1	"+"	1
"chr5"	178311264	178311264	1	"+"	1
"chr5"	179036551	179036551	1	"+"	1
"chr5"	179192656	179192656	1	"+"	1
"chr5"	179192702	179192702	1	"+"	1
"chr5"	179192941	179192941	1	"+"	1
"chr5"	179193081	179193081	1	"+"	1
"chr5"	179193513	179193513	1	"+"	1
"chr5"	179193543	179193543	1	"+"	1
"chr5"	179201028	179201028	1	"+"	1
"chr5"	179201158	179201158	1	"+"	1
"chr5"	179201561	179201561	1	"+"	1
"chr5"	179264073	179264073	1	"+"	1
"chr5"	180661671	180661671	1	"+"	1
"chr5"	205381	205381	1	"-"	1
"chr5"	471278	471278	1	"-"	1
"chr5"	528153	528153	1	"-"	1
"chr5"	1318488	1318488	1	"-"	1
"chr5"	1461946	1461946	1	"-"	1
"chr5"	1463726	1463726	1	"-"	1
"chr5"	1798570	1798570	1	"-"	1
"chr5"	1798817	1798817	1	"-"	1
"chr5"	4884691	4884691	1	"-"	1
"chr5"	6599919	6599919	1	"-"	1
"chr5"	14710995	14710995	1	"-"	1
"chr5"	14711277	14711277	1	"-"	1
"chr5"	17194273	17194273	1	"-"	1
"chr5"	23568934	23568934	1	"-"	1
"chr5"	32126517	32126517	1	"-"	1
"chr5"	32126637	32126637	1	"-"	1
"chr5"	32229839	32229839	1	"-"	1
"chr5"	36876004	36876004	1	"-"	1
"chr5"	37169332	37169332	1	"-"	1
"chr5"	43495115	43495115	1	"-"	1
"chr5"	53821860	53821860	1	"-"	1
"chr5"	55236942	55236942	1	"-"	1
"chr5"	56218301	56218301	1	"-"	1
"chr5"	56218865	56218865	1	"-"	1
"chr5"	59441268	59441268	1	"-"	1
"chr5"	71516678	71516678	1	"-"	1
"chr5"	72742644	72742644	1	"-"	1
"chr5"	72742842	72742842	1	"-"	1
"chr5"	73478858	73478858	1	"-"	1
"chr5"	76372606	76372606	1	"-"	1
"chr5"	76372802	76372802	1	"-"	1
"chr5"	76372869	76372869	1	"-"	1
"chr5"	76728979	76728979	1	"-"	1
"chr5"	77784261	77784261	1	"-"	1
"chr5"	80254152	80254152	1	"-"	1
"chr5"	98191780	98191780	1	"-"	1
"chr5"	98192057	98192057	1	"-"	1
"chr5"	107716497	107716497	1	"-"	1
"chr5"	108714691	108714691	1	"-"	1
"chr5"	114860172	114860172	1	"-"	1
"chr5"	114949445	114949445	1	"-"	1
"chr5"	115782104	115782104	1	"-"	1
"chr5"	115782416	115782416	1	"-"	1
"chr5"	115782997	115782997	1	"-"	1
"chr5"	123980089	123980089	1	"-"	1
"chr5"	123982700	123982700	1	"-"	1
"chr5"	123982808	123982808	1	"-"	1
"chr5"	130797548	130797548	1	"-"	1
"chr5"	132094024	132094024	1	"-"	1
"chr5"	132094407	132094407	1	"-"	1
"chr5"	132216750	132216750	1	"-"	1
"chr5"	132232302	132232302	1	"-"	1
"chr5"	133533338	133533338	1	"-"	1
"chr5"	134364017	134364017	1	"-"	1
"chr5"	137087537	137087537	1	"-"	1
"chr5"	137087790	137087790	1	"-"	1
"chr5"	137088430	137088430	1	"-"	1
"chr5"	137088636	137088636	1	"-"	1
"chr5"	137088892	137088892	1	"-"	1
"chr5"	137089596	137089596	1	"-"	1
"chr5"	137089662	137089662	1	"-"	1
"chr5"	137275406	137275406	1	"-"	1
"chr5"	137500643	137500643	1	"-"	1
"chr5"	137843880	137843880	1	"-"	1
"chr5"	137891553	137891553	1	"-"	1
"chr5"	140698277	140698277	1	"-"	1
"chr5"	140698556	140698556	1	"-"	1
"chr5"	140698722	140698722	1	"-"	1
"chr5"	140699730	140699730	1	"-"	1
"chr5"	140895607	140895607	1	"-"	1
"chr5"	141000688	141000688	1	"-"	1
"chr5"	145493725	145493725	1	"-"	1
"chr5"	148876026	148876026	1	"-"	1
"chr5"	148876268	148876268	1	"-"	1
"chr5"	150071135	150071135	1	"-"	1
"chr5"	150071178	150071178	1	"-"	1
"chr5"	154270946	154270946	1	"-"	1
"chr5"	167995971	167995971	1	"-"	1
"chr5"	171638838	171638838	1	"-"	1
"chr5"	171765265	171765265	1	"-"	1
"chr5"	171766351	171766351	1	"-"	1
"chr5"	172195694	172195694	1	"-"	1
"chr5"	172197873	172197873	1	"-"	1
"chr5"	172659518	172659518	1	"-"	1
"chr5"	172659564	172659564	1	"-"	1
"chr5"	172742612	172742612	1	"-"	1
"chr5"	172742700	172742700	1	"-"	1
"chr5"	172743662	172743662	1	"-"	1
"chr5"	172744697	172744697	1	"-"	1
"chr5"	172744734	172744734	1	"-"	1
"chr5"	172744880	172744880	1	"-"	1
"chr5"	172744910	172744910	1	"-"	1
"chr5"	172745030	172745030	1	"-"	1
"chr5"	172745070	172745070	1	"-"	1
"chr5"	172745160	172745160	1	"-"	1
"chr5"	172755909	172755909	1	"-"	1
"chr5"	173035221	173035221	1	"-"	1
"chr5"	174914375	174914375	1	"-"	1
"chr5"	176025092	176025092	1	"-"	1
"chr5"	176025133	176025133	1	"-"	1
"chr5"	176025703	176025703	1	"-"	1
"chr5"	176395932	176395932	1	"-"	1
"chr5"	176734391	176734391	1	"-"	1
"chr5"	176734479	176734479	1	"-"	1
"chr5"	176951870	176951870	1	"-"	1
"chr5"	176952031	176952031	1	"-"	1
"chr5"	177059035	177059035	1	"-"	1
"chr5"	177059686	177059686	1	"-"	1
"chr5"	177634203	177634203	1	"-"	1
"chr5"	177658512	177658512	1	"-"	1
"chr5"	179041821	179041821	1	"-"	1
"chr5"	179290279	179290279	1	"-"	1
"chr5"	179290968	179290968	1	"-"	1
"chr5"	179663347	179663347	1	"-"	1
"chr5"	180029139	180029139	1	"-"	1
"chr5"	180030098	180030098	1	"-"	1
"chr5"	180278133	180278133	1	"-"	1
"chr5"	180287999	180287999	1	"-"	1
"chr5"	180666108	180666108	1	"-"	1
"chr6"	349636	349636	1	"+"	1
"chr6"	1312793	1312793	1	"+"	1
"chr6"	1391114	1391114	1	"+"	1
"chr6"	1395157	1395157	1	"+"	1
"chr6"	1395273	1395273	1	"+"	1
"chr6"	1395341	1395341	1	"+"	1
"chr6"	1594699	1594699	1	"+"	1
"chr6"	1611009	1611009	1	"+"	1
"chr6"	1611612	1611612	1	"+"	1
"chr6"	1612360	1612360	1	"+"	1
"chr6"	1612475	1612475	1	"+"	1
"chr6"	1612594	1612594	1	"+"	1
"chr6"	1612636	1612636	1	"+"	1
"chr6"	3851004	3851004	1	"+"	1
"chr6"	4032043	4032043	1	"+"	1
"chr6"	4892062	4892062	1	"+"	1
"chr6"	5369177	5369177	1	"+"	1
"chr6"	5369304	5369304	1	"+"	1
"chr6"	7229408	7229408	1	"+"	1
"chr6"	7230896	7230896	1	"+"	1
"chr6"	7232042	7232042	1	"+"	1
"chr6"	7249479	7249479	1	"+"	1
"chr6"	7583373	7583373	1	"+"	1
"chr6"	7584250	7584250	1	"+"	1
"chr6"	11134989	11134989	1	"+"	1
"chr6"	11575744	11575744	1	"+"	1
"chr6"	12120697	12120697	1	"+"	1
"chr6"	12125933	12125933	1	"+"	1
"chr6"	12161915	12161915	1	"+"	1
"chr6"	15501206	15501206	1	"+"	1
"chr6"	16762758	16762758	1	"+"	1
"chr6"	16763013	16763013	1	"+"	1
"chr6"	20402379	20402379	1	"+"	1
"chr6"	20402564	20402564	1	"+"	1
"chr6"	20402654	20402654	1	"+"	1
"chr6"	20490534	20490534	1	"+"	1
"chr6"	20490561	20490561	1	"+"	1
"chr6"	20507267	20507267	1	"+"	1
"chr6"	21594539	21594539	1	"+"	1
"chr6"	21596803	21596803	1	"+"	1
"chr6"	24701899	24701899	1	"+"	1
"chr6"	25100689	25100689	1	"+"	1
"chr6"	26124748	26124748	1	"+"	1
"chr6"	26171941	26171941	1	"+"	1
"chr6"	26204902	26204902	1	"+"	1
"chr6"	26431553	26431553	1	"+"	1
"chr6"	26468460	26468460	1	"+"	1
"chr6"	26468986	26468986	1	"+"	1
"chr6"	26598711	26598711	1	"+"	1
"chr6"	27101211	27101211	1	"+"	1
"chr6"	27680916	27680916	1	"+"	1
"chr6"	28121227	28121227	1	"+"	1
"chr6"	28195057	28195057	1	"+"	1
"chr6"	28244207	28244207	1	"+"	1
"chr6"	28244864	28244864	1	"+"	1
"chr6"	28268687	28268687	1	"+"	1
"chr6"	30530386	30530386	1	"+"	1
"chr6"	30530487	30530487	1	"+"	1
"chr6"	30558556	30558556	1	"+"	1
"chr6"	30558692	30558692	1	"+"	1
"chr6"	30558913	30558913	1	"+"	1
"chr6"	30559009	30559009	1	"+"	1
"chr6"	30691222	30691222	1	"+"	1
"chr6"	30691447	30691447	1	"+"	1
"chr6"	30691516	30691516	1	"+"	1
"chr6"	30691703	30691703	1	"+"	1
"chr6"	30691890	30691890	1	"+"	1
"chr6"	31127150	31127150	1	"+"	1
"chr6"	31129515	31129515	1	"+"	1
"chr6"	31130519	31130519	1	"+"	1
"chr6"	31526054	31526054	1	"+"	1
"chr6"	31595881	31595881	1	"+"	1
"chr6"	31597521	31597521	1	"+"	1
"chr6"	31599118	31599118	1	"+"	1
"chr6"	31599360	31599360	1	"+"	1
"chr6"	31599485	31599485	1	"+"	1
"chr6"	31599571	31599571	1	"+"	1
"chr6"	31599658	31599658	1	"+"	1
"chr6"	31599841	31599841	1	"+"	1
"chr6"	31600305	31600305	1	"+"	1
"chr6"	31600388	31600388	1	"+"	1
"chr6"	31600436	31600436	1	"+"	1
"chr6"	31600507	31600507	1	"+"	1
"chr6"	31797554	31797554	1	"+"	1
"chr6"	31797691	31797691	1	"+"	1
"chr6"	32940114	32940114	1	"+"	1
"chr6"	32940516	32940516	1	"+"	1
"chr6"	32940634	32940634	1	"+"	1
"chr6"	32944502	32944502	1	"+"	1
"chr6"	32948726	32948726	1	"+"	1
"chr6"	33169244	33169244	1	"+"	1
"chr6"	34827000	34827000	1	"+"	1
"chr6"	34840387	34840387	1	"+"	1
"chr6"	34985579	34985579	1	"+"	1
"chr6"	36169237	36169237	1	"+"	1
"chr6"	36454895	36454895	1	"+"	1
"chr6"	36891226	36891226	1	"+"	1
"chr6"	36891493	36891493	1	"+"	1
"chr6"	36892751	36892751	1	"+"	1
"chr6"	37247202	37247202	1	"+"	1
"chr6"	38120573	38120573	1	"+"	1
"chr6"	38121055	38121055	1	"+"	1
"chr6"	42046131	42046131	1	"+"	1
"chr6"	42046459	42046459	1	"+"	1
"chr6"	42906800	42906800	1	"+"	1
"chr6"	42906836	42906836	1	"+"	1
"chr6"	42996973	42996973	1	"+"	1
"chr6"	42997021	42997021	1	"+"	1
"chr6"	43472713	43472713	1	"+"	1
"chr6"	43473630	43473630	1	"+"	1
"chr6"	43473770	43473770	1	"+"	1
"chr6"	43608165	43608165	1	"+"	1
"chr6"	43738602	43738602	1	"+"	1
"chr6"	43752361	43752361	1	"+"	1
"chr6"	43752633	43752633	1	"+"	1
"chr6"	43753014	43753014	1	"+"	1
"chr6"	43753083	43753083	1	"+"	1
"chr6"	43753289	43753289	1	"+"	1
"chr6"	44201284	44201284	1	"+"	1
"chr6"	46107376	46107376	1	"+"	1
"chr6"	46111308	46111308	1	"+"	1
"chr6"	52268252	52268252	1	"+"	1
"chr6"	56966542	56966542	1	"+"	1
"chr6"	56966575	56966575	1	"+"	1
"chr6"	56967621	56967621	1	"+"	1
"chr6"	64286437	64286437	1	"+"	1
"chr6"	64286703	64286703	1	"+"	1
"chr6"	64394238	64394238	1	"+"	1
"chr6"	64421534	64421534	1	"+"	1
"chr6"	64422672	64422672	1	"+"	1
"chr6"	64422865	64422865	1	"+"	1
"chr6"	72011322	72011322	1	"+"	1
"chr6"	72011350	72011350	1	"+"	1
"chr6"	72011439	72011439	1	"+"	1
"chr6"	72011586	72011586	1	"+"	1
"chr6"	72013071	72013071	1	"+"	1
"chr6"	74000843	74000843	1	"+"	1
"chr6"	76373141	76373141	1	"+"	1
"chr6"	83075686	83075686	1	"+"	1
"chr6"	83075955	83075955	1	"+"	1
"chr6"	83075987	83075987	1	"+"	1
"chr6"	83846961	83846961	1	"+"	1
"chr6"	87967580	87967580	1	"+"	1
"chr6"	87971789	87971789	1	"+"	1
"chr6"	88221408	88221408	1	"+"	1
"chr6"	89793570	89793570	1	"+"	1
"chr6"	90571891	90571891	1	"+"	1
"chr6"	90573463	90573463	1	"+"	1
"chr6"	90573896	90573896	1	"+"	1
"chr6"	90575954	90575954	1	"+"	1
"chr6"	90578491	90578491	1	"+"	1
"chr6"	90578522	90578522	1	"+"	1
"chr6"	99284082	99284082	1	"+"	1
"chr6"	107962727	107962727	1	"+"	1
"chr6"	108985131	108985131	1	"+"	1
"chr6"	108985254	108985254	1	"+"	1
"chr6"	111196070	111196070	1	"+"	1
"chr6"	111588302	111588302	1	"+"	1
"chr6"	111983201	111983201	1	"+"	1
"chr6"	114181839	114181839	1	"+"	1
"chr6"	116758392	116758392	1	"+"	1
"chr6"	118320640	118320640	1	"+"	1
"chr6"	125283957	125283957	1	"+"	1
"chr6"	125284122	125284122	1	"+"	1
"chr6"	126210324	126210324	1	"+"	1
"chr6"	126210870	126210870	1	"+"	1
"chr6"	126360046	126360046	1	"+"	1
"chr6"	138584221	138584221	1	"+"	1
"chr6"	138584482	138584482	1	"+"	1
"chr6"	139012917	139012917	1	"+"	1
"chr6"	139013276	139013276	1	"+"	1
"chr6"	139013321	139013321	1	"+"	1
"chr6"	139018153	139018153	1	"+"	1
"chr6"	139488339	139488339	1	"+"	1
"chr6"	146651270	146651270	1	"+"	1
"chr6"	149699411	149699411	1	"+"	1
"chr6"	149700388	149700388	1	"+"	1
"chr6"	149731096	149731096	1	"+"	1
"chr6"	151161582	151161582	1	"+"	1
"chr6"	151422993	151422993	1	"+"	1
"chr6"	151673489	151673489	1	"+"	1
"chr6"	153027296	153027296	1	"+"	1
"chr6"	155153314	155153314	1	"+"	1
"chr6"	155154267	155154267	1	"+"	1
"chr6"	155154376	155154376	1	"+"	1
"chr6"	155154971	155154971	1	"+"	1
"chr6"	157099267	157099267	1	"+"	1
"chr6"	157527318	157527318	1	"+"	1
"chr6"	157527769	157527769	1	"+"	1
"chr6"	157528091	157528091	1	"+"	1
"chr6"	157528553	157528553	1	"+"	1
"chr6"	157528970	157528970	1	"+"	1
"chr6"	157529191	157529191	1	"+"	1
"chr6"	158094539	158094539	1	"+"	1
"chr6"	158733197	158733197	1	"+"	1
"chr6"	158733578	158733578	1	"+"	1
"chr6"	158733655	158733655	1	"+"	1
"chr6"	158733681	158733681	1	"+"	1
"chr6"	158733843	158733843	1	"+"	1
"chr6"	158734386	158734386	1	"+"	1
"chr6"	158928990	158928990	1	"+"	1
"chr6"	160176575	160176575	1	"+"	1
"chr6"	160525863	160525863	1	"+"	1
"chr6"	160526507	160526507	1	"+"	1
"chr6"	161469954	161469954	1	"+"	1
"chr6"	168351993	168351993	1	"+"	1
"chr6"	168370600	168370600	1	"+"	1
"chr6"	168371058	168371058	1	"+"	1
"chr6"	170103572	170103572	1	"+"	1
"chr6"	170626990	170626990	1	"+"	1
"chr6"	1909984	1909984	1	"-"	1
"chr6"	3273464	3273464	1	"-"	1
"chr6"	8014499	8014499	1	"-"	1
"chr6"	9249090	9249090	1	"-"	1
"chr6"	10398735	10398735	1	"-"	1
"chr6"	10398765	10398765	1	"-"	1
"chr6"	13361007	13361007	1	"-"	1
"chr6"	13364962	13364962	1	"-"	1
"chr6"	13365066	13365066	1	"-"	1
"chr6"	16306779	16306779	1	"-"	1
"chr6"	16326947	16326947	1	"-"	1
"chr6"	17600400	17600400	1	"-"	1
"chr6"	17616121	17616121	1	"-"	1
"chr6"	17624876	17624876	1	"-"	1
"chr6"	17625039	17625039	1	"-"	1
"chr6"	17629123	17629123	1	"-"	1
"chr6"	17629391	17629391	1	"-"	1
"chr6"	17629478	17629478	1	"-"	1
"chr6"	17629681	17629681	1	"-"	1
"chr6"	17637537	17637537	1	"-"	1
"chr6"	17637594	17637594	1	"-"	1
"chr6"	17706724	17706724	1	"-"	1
"chr6"	17765026	17765026	1	"-"	1
"chr6"	18225064	18225064	1	"-"	1
"chr6"	20101636	20101636	1	"-"	1
"chr6"	24706091	24706091	1	"-"	1
"chr6"	24706164	24706164	1	"-"	1
"chr6"	24706194	24706194	1	"-"	1
"chr6"	24706253	24706253	1	"-"	1
"chr6"	26031934	26031934	1	"-"	1
"chr6"	26031969	26031969	1	"-"	1
"chr6"	27805757	27805757	1	"-"	1
"chr6"	28212908	28212908	1	"-"	1
"chr6"	28213020	28213020	1	"-"	1
"chr6"	28213477	28213477	1	"-"	1
"chr6"	28350185	28350185	1	"-"	1
"chr6"	28359294	28359294	1	"-"	1
"chr6"	28751398	28751398	1	"-"	1
"chr6"	30152837	30152837	1	"-"	1
"chr6"	30228020	30228020	1	"-"	1
"chr6"	30259896	30259896	1	"-"	1
"chr6"	30457928	30457928	1	"-"	1
"chr6"	30569004	30569004	1	"-"	1
"chr6"	30584386	30584386	1	"-"	1
"chr6"	30584564	30584564	1	"-"	1
"chr6"	30679992	30679992	1	"-"	1
"chr6"	31502703	31502703	1	"-"	1
"chr6"	31628041	31628041	1	"-"	1
"chr6"	31698541	31698541	1	"-"	1
"chr6"	31827405	31827405	1	"-"	1
"chr6"	32096804	32096804	1	"-"	1
"chr6"	32153675	32153675	1	"-"	1
"chr6"	33162035	33162035	1	"-"	1
"chr6"	33273098	33273098	1	"-"	1
"chr6"	33286877	33286877	1	"-"	1
"chr6"	33288821	33288821	1	"-"	1
"chr6"	33289011	33289011	1	"-"	1
"chr6"	33740391	33740391	1	"-"	1
"chr6"	34574507	34574507	1	"-"	1
"chr6"	35802844	35802844	1	"-"	1
"chr6"	35837516	35837516	1	"-"	1
"chr6"	36462733	36462733	1	"-"	1
"chr6"	36462949	36462949	1	"-"	1
"chr6"	36463649	36463649	1	"-"	1
"chr6"	38644989	38644989	1	"-"	1
"chr6"	43491646	43491646	1	"-"	1
"chr6"	43639352	43639352	1	"-"	1
"chr6"	44081781	44081781	1	"-"	1
"chr6"	52129164	52129164	1	"-"	1
"chr6"	52129368	52129368	1	"-"	1
"chr6"	56323576	56323576	1	"-"	1
"chr6"	56323931	56323931	1	"-"	1
"chr6"	56471272	56471272	1	"-"	1
"chr6"	74229094	74229094	1	"-"	1
"chr6"	75963757	75963757	1	"-"	1
"chr6"	75963978	75963978	1	"-"	1
"chr6"	75965234	75965234	1	"-"	1
"chr6"	79650989	79650989	1	"-"	1
"chr6"	85446918	85446918	1	"-"	1
"chr6"	86322454	86322454	1	"-"	1
"chr6"	90345492	90345492	1	"-"	1
"chr6"	90402379	90402379	1	"-"	1
"chr6"	90402449	90402449	1	"-"	1
"chr6"	99374570	99374570	1	"-"	1
"chr6"	99847355	99847355	1	"-"	1
"chr6"	101296282	101296282	1	"-"	1
"chr6"	107294902	107294902	1	"-"	1
"chr6"	109690010	109690010	1	"-"	1
"chr6"	109787419	109787419	1	"-"	1
"chr6"	111688884	111688884	1	"-"	1
"chr6"	111697754	111697754	1	"-"	1
"chr6"	111982718	111982718	1	"-"	1
"chr6"	111982821	111982821	1	"-"	1
"chr6"	114262114	114262114	1	"-"	1
"chr6"	116573122	116573122	1	"-"	1
"chr6"	116599680	116599680	1	"-"	1
"chr6"	116600061	116600061	1	"-"	1
"chr6"	116600280	116600280	1	"-"	1
"chr6"	117882344	117882344	1	"-"	1
"chr6"	117884382	117884382	1	"-"	1
"chr6"	118887266	118887266	1	"-"	1
"chr6"	119669707	119669707	1	"-"	1
"chr6"	122766193	122766193	1	"-"	1
"chr6"	122766233	122766233	1	"-"	1
"chr6"	125597057	125597057	1	"-"	1
"chr6"	127767699	127767699	1	"-"	1
"chr6"	127767842	127767842	1	"-"	1
"chr6"	127768122	127768122	1	"-"	1
"chr6"	127768170	127768170	1	"-"	1
"chr6"	127768235	127768235	1	"-"	1
"chr6"	127768373	127768373	1	"-"	1
"chr6"	127795227	127795227	1	"-"	1
"chr6"	127796354	127796354	1	"-"	1
"chr6"	127796609	127796609	1	"-"	1
"chr6"	127796721	127796721	1	"-"	1
"chr6"	127797317	127797317	1	"-"	1
"chr6"	135286102	135286102	1	"-"	1
"chr6"	135357763	135357763	1	"-"	1
"chr6"	136599443	136599443	1	"-"	1
"chr6"	137519454	137519454	1	"-"	1
"chr6"	137519594	137519594	1	"-"	1
"chr6"	138413121	138413121	1	"-"	1
"chr6"	138744283	138744283	1	"-"	1
"chr6"	138745624	138745624	1	"-"	1
"chr6"	138745708	138745708	1	"-"	1
"chr6"	138752178	138752178	1	"-"	1
"chr6"	138753302	138753302	1	"-"	1
"chr6"	139694309	139694309	1	"-"	1
"chr6"	139694853	139694853	1	"-"	1
"chr6"	143074603	143074603	1	"-"	1
"chr6"	143095871	143095871	1	"-"	1
"chr6"	144262461	144262461	1	"-"	1
"chr6"	144416199	144416199	1	"-"	1
"chr6"	144416372	144416372	1	"-"	1
"chr6"	149983042	149983042	1	"-"	1
"chr6"	150004239	150004239	1	"-"	1
"chr6"	150004697	150004697	1	"-"	1
"chr6"	150005076	150005076	1	"-"	1
"chr6"	150005462	150005462	1	"-"	1
"chr6"	150005532	150005532	1	"-"	1
"chr6"	150023230	150023230	1	"-"	1
"chr6"	151686732	151686732	1	"-"	1
"chr6"	153296098	153296098	1	"-"	1
"chr6"	159187932	159187932	1	"-"	1
"chr6"	160506763	160506763	1	"-"	1
"chr6"	166826271	166826271	1	"-"	1
"chr6"	170862290	170862290	1	"-"	1
"chr7"	935247	935247	1	"+"	1
"chr7"	1222684	1222684	1	"+"	1
"chr7"	2419998	2419998	1	"+"	1
"chr7"	2473456	2473456	1	"+"	1
"chr7"	2701822	2701822	1	"+"	1
"chr7"	4802122	4802122	1	"+"	1
"chr7"	4802538	4802538	1	"+"	1
"chr7"	4803531	4803531	1	"+"	1
"chr7"	4803783	4803783	1	"+"	1
"chr7"	4804054	4804054	1	"+"	1
"chr7"	4806467	4806467	1	"+"	1
"chr7"	4806766	4806766	1	"+"	1
"chr7"	5036607	5036607	1	"+"	1
"chr7"	5036636	5036636	1	"+"	1
"chr7"	5037315	5037315	1	"+"	1
"chr7"	5270654	5270654	1	"+"	1
"chr7"	5271293	5271293	1	"+"	1
"chr7"	6194594	6194594	1	"+"	1
"chr7"	6442443	6442443	1	"+"	1
"chr7"	6628387	6628387	1	"+"	1
"chr7"	6639718	6639718	1	"+"	1
"chr7"	6662950	6662950	1	"+"	1
"chr7"	6663591	6663591	1	"+"	1
"chr7"	6692104	6692104	1	"+"	1
"chr7"	6692441	6692441	1	"+"	1
"chr7"	6693311	6693311	1	"+"	1
"chr7"	7612944	7612944	1	"+"	1
"chr7"	10901332	10901332	1	"+"	1
"chr7"	11870609	11870609	1	"+"	1
"chr7"	13747741	13747741	1	"+"	1
"chr7"	21469663	21469663	1	"+"	1
"chr7"	21470344	21470344	1	"+"	1
"chr7"	23240283	23240283	1	"+"	1
"chr7"	24727151	24727151	1	"+"	1
"chr7"	30411495	30411495	1	"+"	1
"chr7"	30671940	30671940	1	"+"	1
"chr7"	30673479	30673479	1	"+"	1
"chr7"	33169306	33169306	1	"+"	1
"chr7"	39991148	39991148	1	"+"	1
"chr7"	40027549	40027549	1	"+"	1
"chr7"	40027577	40027577	1	"+"	1
"chr7"	43664342	43664342	1	"+"	1
"chr7"	45754025	45754025	1	"+"	1
"chr7"	47406388	47406388	1	"+"	1
"chr7"	56147413	56147413	1	"+"	1
"chr7"	63808950	63808950	1	"+"	1
"chr7"	64864797	64864797	1	"+"	1
"chr7"	65419283	65419283	1	"+"	1
"chr7"	65419388	65419388	1	"+"	1
"chr7"	65422528	65422528	1	"+"	1
"chr7"	65423987	65423987	1	"+"	1
"chr7"	65686420	65686420	1	"+"	1
"chr7"	65706166	65706166	1	"+"	1
"chr7"	66270551	66270551	1	"+"	1
"chr7"	66274033	66274033	1	"+"	1
"chr7"	66274207	66274207	1	"+"	1
"chr7"	66420751	66420751	1	"+"	1
"chr7"	70255306	70255306	1	"+"	1
"chr7"	70256048	70256048	1	"+"	1
"chr7"	72417007	72417007	1	"+"	1
"chr7"	73535601	73535601	1	"+"	1
"chr7"	76112175	76112175	1	"+"	1
"chr7"	77256592	77256592	1	"+"	1
"chr7"	77408037	77408037	1	"+"	1
"chr7"	87537083	87537083	1	"+"	1
"chr7"	92085817	92085817	1	"+"	1
"chr7"	97821135	97821135	1	"+"	1
"chr7"	97821621	97821621	1	"+"	1
"chr7"	97823401	97823401	1	"+"	1
"chr7"	97836651	97836651	1	"+"	1
"chr7"	98609905	98609905	1	"+"	1
"chr7"	98609935	98609935	1	"+"	1
"chr7"	98610318	98610318	1	"+"	1
"chr7"	98610454	98610454	1	"+"	1
"chr7"	98610609	98610609	1	"+"	1
"chr7"	98963586	98963586	1	"+"	1
"chr7"	99171405	99171405	1	"+"	1
"chr7"	99171705	99171705	1	"+"	1
"chr7"	99227253	99227253	1	"+"	1
"chr7"	99632376	99632376	1	"+"	1
"chr7"	99632781	99632781	1	"+"	1
"chr7"	99633392	99633392	1	"+"	1
"chr7"	99634846	99634846	1	"+"	1
"chr7"	99689437	99689437	1	"+"	1
"chr7"	100028168	100028168	1	"+"	1
"chr7"	100028592	100028592	1	"+"	1
"chr7"	100031432	100031432	1	"+"	1
"chr7"	100276420	100276420	1	"+"	1
"chr7"	100304885	100304885	1	"+"	1
"chr7"	100731264	100731264	1	"+"	1
"chr7"	100731678	100731678	1	"+"	1
"chr7"	101840431	101840431	1	"+"	1
"chr7"	101892252	101892252	1	"+"	1
"chr7"	101893681	101893681	1	"+"	1
"chr7"	104752941	104752941	1	"+"	1
"chr7"	105207692	105207692	1	"+"	1
"chr7"	105460559	105460559	1	"+"	1
"chr7"	106836407	106836407	1	"+"	1
"chr7"	107398689	107398689	1	"+"	1
"chr7"	114330013	114330013	1	"+"	1
"chr7"	116438136	116438136	1	"+"	1
"chr7"	116557990	116557990	1	"+"	1
"chr7"	117834118	117834118	1	"+"	1
"chr7"	128291919	128291919	1	"+"	1
"chr7"	128292771	128292771	1	"+"	1
"chr7"	128294199	128294199	1	"+"	1
"chr7"	128409327	128409327	1	"+"	1
"chr7"	128409383	128409383	1	"+"	1
"chr7"	128484744	128484744	1	"+"	1
"chr7"	128505636	128505636	1	"+"	1
"chr7"	128852452	128852452	1	"+"	1
"chr7"	129770478	129770478	1	"+"	1
"chr7"	138145454	138145454	1	"+"	1
"chr7"	138968291	138968291	1	"+"	1
"chr7"	138968658	138968658	1	"+"	1
"chr7"	138969237	138969237	1	"+"	1
"chr7"	139044847	139044847	1	"+"	1
"chr7"	139107230	139107230	1	"+"	1
"chr7"	140373668	140373668	1	"+"	1
"chr7"	140373806	140373806	1	"+"	1
"chr7"	142965095	142965095	1	"+"	1
"chr7"	143002759	143002759	1	"+"	1
"chr7"	148497903	148497903	1	"+"	1
"chr7"	148851262	148851262	1	"+"	1
"chr7"	148875937	148875937	1	"+"	1
"chr7"	148876028	148876028	1	"+"	1
"chr7"	148876436	148876436	1	"+"	1
